grade_ENG,grade_MTH,grade_PHY,grade_CHM,grade_BIO,grade_ECO,grade_GEO,grade_GOV,grade_HIS,grade_LIT,grade_ACC,grade_COM,grade_ARA,grade_ISL,utme_ENG,utme_MTH,utme_PHY,utme_CHM,utme_BIO,utme_ECO,utme_GEO,utme_GOV,utme_HIS,utme_LIT,utme_ACC,utme_COM,utme_ARA,utme_ISL,strength_ENG,strength_MTH,strength_PHY,strength_CHM,strength_BIO,strength_ECO,strength_GEO,strength_GOV,strength_HIS,strength_LIT,strength_ACC,strength_COM,strength_ARA,strength_ISL,weakness_ENG,weakness_MTH,weakness_PHY,weakness_CHM,weakness_BIO,weakness_ECO,weakness_GEO,weakness_GOV,weakness_HIS,weakness_LIT,weakness_ACC,weakness_COM,weakness_ARA,weakness_ISL,career_interest,work_environment,aptitude,label
B3,C4,D7,C5,B3,A1,NONE,NONE,NONE,NONE,NONE,A1,NONE,B2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Education & Teaching,Education & Teaching,5,Statistics
B3,B2,B2,B2,B3,C4,NONE,D7,NONE,A1,NONE,NONE,NONE,NONE,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Arts & Humanities,Engineering & Computing,3,Electrical Engineering
A1,C4,C6,NONE,NONE,B3,A1,C6,NONE,B3,NONE,C4,NONE,NONE,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Public Service & Social Science,Education & Teaching,2,Mass Communication
C4,C4,C5,C4,C6,B2,D7,NONE,NONE,NONE,NONE,NONE,NONE,C6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Public Service & Social Science,3,Electrical Engineering
B3,B3,NONE,D7,A1,B2,C4,B2,NONE,NONE,NONE,E8,NONE,NONE,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Public Service & Social Science,Agriculture & Environmental Science,2,Social Work
C5,B2,NONE,NONE,F9,A1,C5,NONE,A1,NONE,NONE,E8,NONE,C4,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Arts & Humanities,Education & Teaching,5,Social Work
C5,B2,NONE,B3,NONE,C4,C5,B3,NONE,NONE,NONE,C4,NONE,A1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Engineering & Computing,Education & Teaching,4,Education and Economics
B2,C4,NONE,NONE,F9,NONE,C4,A1,B3,NONE,C6,NONE,D7,NONE,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Public Service & Social Science,Business & Management,1,International Relations
B3,A1,NONE,NONE,NONE,A1,C6,B3,NONE,NONE,C5,C6,NONE,B2,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Law & Legal Studies,Public Service & Social Science,1,Business Administration
C5,A1,A1,A1,B2,B3,C6,NONE,C4,NONE,NONE,NONE,NONE,NONE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Health & Life Sciences,Agriculture & Environmental Science,3,Architecture
B2,B2,NONE,C5,B3,B2,NONE,NONE,NONE,C4,NONE,NONE,B3,E8,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Engineering & Computing,5,Agriculture
B3,A1,NONE,C4,F9,B2,E8,NONE,E8,NONE,NONE,NONE,C4,NONE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Engineering & Computing,Agriculture & Environmental Science,3,Statistics
A1,C4,D7,NONE,C4,A1,NONE,B3,NONE,NONE,C5,NONE,NONE,C6,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Business & Management,Education & Teaching,3,Public Administration
C5,C4,B3,B2,C4,NONE,F9,C4,NONE,B2,NONE,NONE,NONE,NONE,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Engineering & Computing,Education & Teaching,3,Education and Biology
C6,B2,B2,C6,NONE,B3,NONE,NONE,NONE,NONE,NONE,C5,C4,B2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Business & Management,Law & Legal Studies,2,Statistics
B2,B2,NONE,B3,NONE,NONE,NONE,A1,NONE,B3,NONE,B3,D7,B2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Law & Legal Studies,Sciences & Mathematics,5,Islamic Law (Sharia)
C4,B2,B3,C5,B2,NONE,NONE,B3,NONE,NONE,NONE,NONE,D7,C4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Law & Legal Studies,Arts & Humanities,5,Pharmacology
B2,B2,NONE,C6,B2,C5,NONE,NONE,NONE,D7,B3,NONE,NONE,D7,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Public Service & Social Science,Agriculture & Environmental Science,3,Statistics
B2,C4,E8,C5,B2,A1,E8,NONE,NONE,NONE,NONE,B3,NONE,NONE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Engineering & Computing,Health & Life Sciences,5,Biological Sciences
C5,B2,E8,B3,B2,B3,NONE,NONE,NONE,NONE,C5,C4,NONE,NONE,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Arts & Humanities,Education & Teaching,3,Education and Biology
B3,C6,E8,C4,NONE,B2,A1,C6,NONE,NONE,NONE,NONE,NONE,D7,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Health & Life Sciences,Public Service & Social Science,2,Geography
B3,A1,NONE,C5,NONE,C6,NONE,NONE,NONE,F9,C6,NONE,B2,C6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Public Service & Social Science,1,Statistics
C4,C5,NONE,B3,B3,C5,NONE,NONE,NONE,NONE,A1,B2,D7,NONE,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Engineering & Computing,Arts & Humanities,4,Marketing
B2,A1,A1,C6,NONE,NONE,E8,F9,NONE,NONE,NONE,B3,C4,NONE,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Agriculture & Environmental Science,Sciences & Mathematics,1,Mechanical Engineering
B3,B3,B3,B2,NONE,A1,B2,NONE,A1,NONE,NONE,NONE,C5,NONE,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Education & Teaching,Health & Life Sciences,5,Social Work
C4,C5,NONE,C4,NONE,C4,NONE,C6,NONE,NONE,A1,B3,NONE,C6,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Law & Legal Studies,Arts & Humanities,3,Statistics
A1,C5,B2,C4,NONE,B3,B2,NONE,B2,NONE,NONE,NONE,NONE,D7,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Business & Management,Sciences & Mathematics,2,Social Work
B3,C6,B2,C5,NONE,C6,NONE,NONE,C5,A1,NONE,C4,NONE,NONE,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Health & Life Sciences,Engineering & Computing,3,Statistics
C6,A1,C5,NONE,NONE,NONE,B3,C4,A1,C4,NONE,NONE,C5,NONE,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Sciences & Mathematics,Business & Management,1,International Relations
B3,D7,C4,C5,NONE,NONE,NONE,B3,NONE,A1,NONE,B2,NONE,B3,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Health & Life Sciences,Business & Management,3,Islamic Law (Sharia)
C4,D7,NONE,NONE,A1,A1,B3,C4,B2,NONE,NONE,NONE,NONE,B2,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Business & Management,Business & Management,1,Psychology
B3,C6,NONE,F9,NONE,C4,C5,NONE,B3,NONE,NONE,F9,NONE,B3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Arts & Humanities,Business & Management,2,Social Work
C4,C6,C5,C6,D7,C4,B3,E8,NONE,NONE,NONE,NONE,NONE,NONE,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Business & Management,Sciences & Mathematics,5,Social Work
C5,C5,NONE,NONE,C6,B3,B2,B3,B3,NONE,NONE,NONE,A1,NONE,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Agriculture & Environmental Science,Sciences & Mathematics,1,Political Science
C4,B3,C5,C4,NONE,C5,NONE,NONE,C5,NONE,NONE,C4,B3,NONE,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Health & Life Sciences,5,Statistics
B3,B3,A1,B2,NONE,NONE,NONE,NONE,B3,C5,NONE,C4,NONE,D7,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Sciences & Mathematics,Health & Life Sciences,3,Mathematics
C6,B2,B2,B3,B3,NONE,NONE,E8,B3,A1,NONE,NONE,NONE,NONE,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Health & Life Sciences,Arts & Humanities,5,Pharmacology
B2,C6,F9,B2,NONE,C4,NONE,NONE,NONE,B3,C5,NONE,NONE,A1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Arts & Humanities,Sciences & Mathematics,1,Statistics
A1,D7,NONE,NONE,A1,C5,C5,C5,NONE,B3,NONE,NONE,NONE,C5,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Health & Life Sciences,Agriculture & Environmental Science,1,Geography
B2,B3,NONE,NONE,NONE,NONE,B2,A1,B3,NONE,D7,NONE,F9,C5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Engineering & Computing,Sciences & Mathematics,5,International Relations
C5,C5,NONE,B3,NONE,NONE,D7,B3,C4,C5,NONE,A1,NONE,NONE,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Education & Teaching,Education & Teaching,4,Mass Communication
A1,C5,NONE,C6,B2,C6,F9,A1,NONE,NONE,NONE,C5,NONE,NONE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Arts & Humanities,5,Statistics
B2,C5,NONE,C4,C5,C4,NONE,F9,C6,NONE,NONE,NONE,A1,NONE,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Business & Management,Business & Management,2,Statistics
C4,A1,C5,NONE,A1,NONE,NONE,B2,C6,A1,NONE,NONE,NONE,C4,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Sciences & Mathematics,Education & Teaching,4,Islamic Law (Sharia)
B2,C5,NONE,NONE,NONE,B3,NONE,B3,A1,B3,B2,NONE,C4,NONE,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Law & Legal Studies,Arts & Humanities,2,History
B3,B2,C5,B2,NONE,NONE,NONE,NONE,B2,E8,NONE,B3,C5,NONE,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Health & Life Sciences,Law & Legal Studies,2,Civil Engineering
A1,C4,NONE,NONE,NONE,C5,C4,C6,NONE,NONE,C6,B3,NONE,D7,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Engineering & Computing,Health & Life Sciences,5,Accounting
C5,B2,C4,B3,B3,NONE,NONE,NONE,B3,NONE,D7,NONE,NONE,B2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Business & Management,Business & Management,2,Medicine and Surgery
C6,B3,C4,C6,B2,NONE,NONE,NONE,NONE,NONE,NONE,C4,C5,C5,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Engineering & Computing,Education & Teaching,5,Education and Biology
C5,E8,NONE,NONE,NONE,B2,A1,B3,NONE,B2,E8,NONE,C5,NONE,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Education & Teaching,Education & Teaching,5,Common Law
C5,C4,NONE,B2,NONE,NONE,C4,C4,C4,C6,NONE,NONE,C5,NONE,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Arts & Humanities,Education & Teaching,5,Mass Communication
A1,C4,NONE,NONE,NONE,C6,A1,C4,NONE,NONE,A1,NONE,D7,C6,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Arts & Humanities,Sciences & Mathematics,1,Demography and Social Statistics
B2,C6,B3,B2,NONE,NONE,A1,D7,NONE,NONE,A1,NONE,C4,NONE,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Public Service & Social Science,Health & Life Sciences,4,Architecture
B2,C4,B2,C4,C4,E8,C5,NONE,NONE,NONE,C5,NONE,NONE,NONE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Education & Teaching,Public Service & Social Science,4,Education and Biology
C4,B3,NONE,NONE,NONE,B3,B3,F9,NONE,C6,E8,NONE,A1,NONE,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Agriculture & Environmental Science,Education & Teaching,1,Social Work
C4,C5,A1,A1,C5,NONE,NONE,NONE,NONE,NONE,D7,NONE,C6,B2,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Education & Teaching,Business & Management,4,Education and Biology
C4,C5,NONE,NONE,NONE,D7,A1,B2,B3,NONE,NONE,C4,B2,NONE,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Public Service & Social Science,Health & Life Sciences,2,International Relations
A1,B3,C5,NONE,NONE,NONE,C4,B2,B2,NONE,B3,NONE,B2,NONE,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Engineering & Computing,Sciences & Mathematics,4,International Relations
C5,C6,NONE,C5,NONE,NONE,C5,C6,B2,C4,NONE,NONE,C4,NONE,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Engineering & Computing,Business & Management,3,Mass Communication
A1,C4,C4,C6,NONE,C6,NONE,D7,NONE,NONE,NONE,B3,A1,NONE,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,Business & Management,Business & Management,5,Industrial Mathematics
B2,C4,NONE,NONE,NONE,B3,C4,NONE,B3,NONE,NONE,E8,C4,F9,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Education & Teaching,Business & Management,1,Social Work
C4,B2,NONE,C4,C4,NONE,A1,D7,C5,NONE,NONE,NONE,B3,NONE,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Engineering & Computing,Agriculture & Environmental Science,4,Agriculture
C5,B3,C4,C6,NONE,C4,C4,NONE,NONE,NONE,NONE,NONE,C4,A1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Health & Life Sciences,Public Service & Social Science,5,Architecture
B3,C5,C5,A1,E8,NONE,NONE,NONE,B3,NONE,E8,NONE,NONE,D7,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Agriculture & Environmental Science,Public Service & Social Science,2,Education and Mathematics
C4,B3,NONE,B3,C5,NONE,C4,NONE,NONE,B2,NONE,NONE,B2,F9,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Law & Legal Studies,Law & Legal Studies,3,Biological Sciences
B3,C4,NONE,C4,E8,B3,F9,NONE,D7,NONE,NONE,NONE,A1,NONE,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Sciences & Mathematics,Sciences & Mathematics,5,Statistics
C4,B2,B3,NONE,E8,C4,B3,C6,NONE,NONE,A1,NONE,NONE,NONE,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Arts & Humanities,Arts & Humanities,5,Education and Economics
C4,C6,C5,NONE,NONE,C5,C6,NONE,D7,NONE,A1,NONE,E8,NONE,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Business & Management,Education & Teaching,5,Social Work
B2,B2,NONE,B2,NONE,C6,C4,B2,C4,C6,NONE,NONE,NONE,NONE,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Engineering & Computing,Law & Legal Studies,5,Statistics
B3,C4,B3,NONE,NONE,B2,C4,NONE,NONE,C5,NONE,B2,E8,NONE,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Business & Management,Law & Legal Studies,4,Social Work
C4,B2,C4,B3,NONE,NONE,C5,B3,NONE,NONE,NONE,F9,B2,NONE,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Engineering & Computing,Health & Life Sciences,2,Architecture
B2,B3,C6,B2,E8,NONE,B3,NONE,NONE,NONE,B2,B3,NONE,NONE,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Education & Teaching,Law & Legal Studies,5,Architecture
C4,C5,A1,NONE,E8,NONE,E8,C4,NONE,B2,NONE,NONE,NONE,C6,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Health & Life Sciences,Engineering & Computing,5,Islamic Law (Sharia)
C4,B3,C4,C5,NONE,NONE,B2,B3,B2,C4,NONE,NONE,NONE,NONE,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Arts & Humanities,Public Service & Social Science,1,Architecture
B2,A1,NONE,B3,B3,NONE,NONE,NONE,C4,NONE,NONE,D7,B2,B2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Education & Teaching,Engineering & Computing,1,Education and Biology
C6,A1,B2,B3,NONE,B3,NONE,C4,B3,C5,NONE,NONE,NONE,NONE,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Arts & Humanities,Sciences & Mathematics,1,Sociology
C5,C4,C5,B2,C4,NONE,NONE,D7,NONE,B3,NONE,C5,NONE,NONE,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Business & Management,Law & Legal Studies,5,Civil Engineering
C4,A1,B2,A1,C5,F9,NONE,NONE,NONE,C6,NONE,B2,NONE,NONE,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Arts & Humanities,Business & Management,1,Biochemistry
C5,A1,E8,C6,C4,B2,NONE,C6,C4,NONE,NONE,NONE,NONE,NONE,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Agriculture & Environmental Science,Law & Legal Studies,2,Sociology
B2,B3,C5,B2,NONE,NONE,B2,NONE,NONE,C4,B3,NONE,D7,NONE,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Arts & Humanities,Sciences & Mathematics,4,Architecture
C6,C4,NONE,F9,NONE,NONE,B2,B2,C5,NONE,D7,NONE,E8,NONE,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Education & Teaching,Public Service & Social Science,1,International Relations
B3,C4,C5,C5,C6,NONE,NONE,NONE,B3,C4,E8,NONE,NONE,NONE,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Health & Life Sciences,Arts & Humanities,1,Medical Laboratory Science
B3,C6,C6,B2,NONE,C6,D7,NONE,E8,NONE,NONE,NONE,NONE,C4,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Law & Legal Studies,Education & Teaching,5,Statistics
B2,C6,NONE,NONE,E8,A1,B2,E8,NONE,NONE,D7,NONE,B3,NONE,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Engineering & Computing,Public Service & Social Science,5,Social Work
C4,B2,C5,B3,C6,C4,B3,NONE,NONE,NONE,NONE,NONE,B2,NONE,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Health & Life Sciences,Sciences & Mathematics,1,Biological Sciences
